ClientID,ClientName,Region,RiskProfile,OnboardDate
3782,Client_132,APAC,High,2024-09-20
3783,Client_113,North America,Low,2024-03-17
3784,Client_109,North America,Low,2024-10-30
3785,Client_178,North America,Low,2023-11-24
3786,Client_69,APAC,High,2023-03-06
3787,Client_158,LATAM,High,2024-12-25
3788,Client_120,North America,Medium,2024-03-16
3789,Client_88,Middle East,High,2023-09-04
3790,Client_187,North America,Medium,2022-02-04
3791,Client_67,LATAM,Medium,2023-07-11
3792,Client_75,APAC,Low,2023-05-06
3793,Client_45,North America,High,2022-09-11
3794,Client_4,North America,Low,2022-01-17
3795,Client_154,Middle East,Low,2022-09-18
3796,Client_155,Middle East,High,2023-12-29
3797,Client_174,North America,High,2023-05-16
3798,Client_107,North America,Medium,2024-10-12
3799,Client_192,Middle East,Medium,2022-10-13
3800,Client_51,LATAM,Medium,2022-01-07
3801,Client_50,Europe,Medium,2023-10-21
3802,Client_6,Europe,Low,2024-07-25
3803,Client_59,North America,Low,2022-02-21
3804,Client_125,Middle East,High,2022-08-31
3805,Client_143,APAC,Medium,2023-06-02
3806,Client_30,APAC,Medium,2024-08-27
3807,Client_170,Europe,Medium,2022-04-19
3808,Client_122,LATAM,Low,2024-07-09
3809,Client_125,Europe,High,2022-03-07
3810,Client_37,North America,Low,2024-10-30
3811,Client_170,LATAM,High,2022-07-21
3812,Client_124,APAC,High,2024-06-19
3813,Client_101,Middle East,Low,2022-08-02
3814,Client_35,Middle East,Low,2022-03-09
3815,Client_87,North America,High,2024-01-29
3816,Client_134,Europe,Low,2024-05-15
3817,Client_196,North America,Low,2022-11-23
3818,Client_18,Middle East,High,2024-12-09
3819,Client_113,APAC,High,2024-11-06
3820,Client_29,Middle East,Medium,2023-06-07
3821,Client_77,LATAM,Low,2024-09-14
3822,Client_59,Middle East,High,2024-09-30
3823,Client_175,Middle East,Low,2023-05-19
3824,Client_126,LATAM,Low,2024-01-26
3825,Client_145,Europe,High,2023-04-18
3826,Client_109,Middle East,Medium,2024-05-07
3827,Client_22,North America,High,2023-06-25
3828,Client_68,Middle East,High,2024-05-18
3829,Client_69,North America,Low,2024-05-27
3830,Client_165,LATAM,Medium,2024-07-28
3831,Client_49,Middle East,High,2024-05-26
3832,Client_141,LATAM,Low,2024-03-07
3833,Client_162,LATAM,High,2023-04-17
3834,Client_109,Europe,Low,2024-04-17
3835,Client_86,Middle East,High,2022-03-25
3836,Client_53,North America,Medium,2023-01-12
3837,Client_123,North America,High,2022-07-23
3838,Client_87,Middle East,Low,2024-10-05
3839,Client_179,Europe,High,2023-05-19
3840,Client_131,Europe,Medium,2023-06-23
3841,Client_42,Europe,Medium,2022-01-17
3842,Client_98,North America,Medium,2023-07-29
3843,Client_160,LATAM,Medium,2023-07-30
3844,Client_109,Europe,Low,2024-10-11
3845,Client_51,North America,High,2024-11-28
3846,Client_85,North America,Medium,2022-05-10
3847,Client_174,LATAM,High,2022-04-25
3848,Client_127,Middle East,Low,2024-08-07
3849,Client_21,Middle East,High,2024-12-04
3850,Client_44,Europe,High,2022-08-04
3851,Client_139,Europe,Medium,2024-04-27
3852,Client_103,LATAM,Medium,2023-11-20
3853,Client_68,Europe,Low,2024-09-29
3854,Client_129,LATAM,High,2022-09-22
3855,Client_92,North America,Low,2023-09-09
3856,Client_191,Europe,Low,2022-10-28
3857,Client_24,North America,Low,2024-09-11
3858,Client_125,APAC,Medium,2023-02-10
3859,Client_141,LATAM,Medium,2022-06-10
3860,Client_111,APAC,High,2022-01-26
3861,Client_98,Europe,High,2022-03-24
3862,Client_139,North America,High,2022-06-22
3863,Client_179,Europe,Medium,2024-09-25
3864,Client_17,APAC,Medium,2024-03-04
3865,Client_99,Europe,Low,2024-12-29
3866,Client_82,Middle East,Medium,2024-04-14
3867,Client_104,APAC,Low,2022-01-06
3868,Client_152,Europe,Low,2024-03-06
3869,Client_19,North America,Medium,2023-06-09
3870,Client_165,Europe,Low,2022-03-04
3871,Client_85,North America,Low,2024-11-02
3872,Client_8,Middle East,High,2024-01-31
3873,Client_28,Europe,Low,2022-07-24
3874,Client_5,Middle East,Medium,2024-06-15
3875,Client_145,APAC,Medium,2022-02-09
3876,Client_101,North America,Low,2024-11-20
3877,Client_164,APAC,High,2024-05-26
3878,Client_118,North America,Medium,2024-04-04
3879,Client_147,Middle East,Medium,2024-06-27
3880,Client_64,LATAM,High,2023-02-02
3881,Client_91,Europe,Low,2023-09-26
3882,Client_117,Middle East,Medium,2024-04-18
3883,Client_98,North America,Low,2023-08-23
3884,Client_11,North America,Low,2023-09-17
3885,Client_54,North America,Low,2024-07-26
3886,Client_173,North America,Low,2024-06-02
3887,Client_47,Europe,Medium,2023-03-01
3888,Client_140,APAC,High,2023-01-22
3889,Client_149,LATAM,Medium,2024-09-30
3890,Client_139,Europe,High,2024-05-07
3891,Client_5,North America,Low,2023-09-15
3892,Client_184,Europe,High,2022-03-31
3893,Client_20,Middle East,Low,2023-01-20
3894,Client_169,North America,Medium,2024-09-23
3895,Client_46,LATAM,Medium,2023-10-09
3896,Client_12,North America,High,2023-02-26
3897,Client_70,LATAM,Low,2024-05-23
3898,Client_17,LATAM,Low,2022-02-22
3899,Client_115,APAC,High,2024-09-12
3900,Client_147,APAC,Low,2024-10-10
3901,Client_154,Europe,Low,2023-11-16
3902,Client_48,Europe,Low,2022-06-28
3903,Client_108,LATAM,Medium,2022-10-20
3904,Client_52,North America,Medium,2023-01-10
3905,Client_96,Middle East,Medium,2024-12-18
3906,Client_70,Middle East,Low,2024-12-13
3907,Client_183,North America,Medium,2024-03-06
3908,Client_102,North America,Low,2022-01-16
3909,Client_75,APAC,Low,2022-06-25
3910,Client_161,Middle East,High,2022-05-09
3911,Client_190,LATAM,Low,2024-06-02
3912,Client_151,Europe,Medium,2023-03-02
3913,Client_143,APAC,Medium,2022-12-20
3914,Client_155,Middle East,Low,2024-01-20
3915,Client_192,North America,Medium,2024-01-14
3916,Client_179,Middle East,Low,2024-10-23
3917,Client_181,LATAM,High,2023-04-24
3918,Client_82,APAC,Low,2024-09-02
3919,Client_92,North America,Low,2022-02-13
3920,Client_179,LATAM,High,2022-06-04
3921,Client_175,Europe,Medium,2024-08-04
3922,Client_4,APAC,High,2024-07-16
3923,Client_135,LATAM,High,2022-04-09
3924,Client_109,LATAM,Low,2022-06-20
3925,Client_163,North America,Low,2022-05-28
3926,Client_48,Europe,High,2022-05-03
3927,Client_73,LATAM,Medium,2022-04-22
3928,Client_72,APAC,High,2024-10-19
3929,Client_116,LATAM,Medium,2024-10-08
3930,Client_173,Middle East,High,2022-03-09
3931,Client_81,APAC,High,2024-04-07
3932,Client_81,APAC,Medium,2024-06-10
3933,Client_113,LATAM,High,2024-10-25
3934,Client_96,North America,Low,2022-08-18
3935,Client_72,APAC,High,2022-06-09
3936,Client_147,Middle East,Low,2022-07-05
3937,Client_63,North America,Medium,2024-10-10
3938,Client_38,North America,Medium,2024-05-26
3939,Client_67,North America,Low,2023-07-06
3940,Client_187,APAC,High,2022-05-27
3941,Client_69,North America,Low,2023-03-12
3942,Client_13,LATAM,Low,2024-01-02
3943,Client_175,North America,Medium,2022-03-01
3944,Client_189,Middle East,Low,2024-04-22
3945,Client_31,Europe,High,2023-02-08
3946,Client_114,Middle East,Low,2024-05-30
3947,Client_22,APAC,Medium,2023-09-07
3948,Client_93,North America,High,2022-12-02
3949,Client_171,North America,Medium,2024-04-10
3950,Client_67,LATAM,Low,2022-10-12
3951,Client_54,North America,Low,2022-05-09
3952,Client_138,Middle East,Medium,2022-11-11
3953,Client_42,APAC,Medium,2024-08-17
3954,Client_64,Europe,High,2022-03-12
3955,Client_126,North America,Medium,2022-12-11
3956,Client_21,Europe,Medium,2022-06-25
3957,Client_194,North America,Low,2024-06-02
3958,Client_169,APAC,Low,2022-05-23
3959,Client_152,Middle East,Medium,2024-07-19
3960,Client_35,APAC,Medium,2024-11-12
3961,Client_184,Europe,Low,2022-06-30
3962,Client_30,North America,High,2024-12-04
3963,Client_57,Europe,High,2022-04-02
3964,Client_47,Middle East,High,2022-02-03
3965,Client_163,APAC,High,2023-11-09
3966,Client_19,Europe,Low,2024-01-29
3967,Client_114,Europe,Medium,2023-01-17
3968,Client_8,Middle East,High,2024-08-23
3969,Client_26,North America,Low,2023-01-22
3970,Client_113,Europe,Medium,2023-06-19
3971,Client_71,Middle East,High,2022-07-19
3972,Client_30,North America,Medium,2022-10-02
3973,Client_135,North America,High,2023-05-16
3974,Client_67,APAC,Medium,2023-04-04
3975,Client_65,Middle East,High,2022-02-19
3976,Client_36,North America,High,2024-08-27
3977,Client_25,APAC,Medium,2024-09-14
3978,Client_37,LATAM,Medium,2023-06-16
3979,Client_1,Middle East,Medium,2024-09-30
3980,Client_143,LATAM,Low,2023-09-20
3981,Client_37,North America,Low,2022-12-05
3982,Client_141,Middle East,Medium,2024-12-12
3983,Client_136,APAC,Low,2022-01-04
3984,Client_133,North America,High,2022-10-08
3985,Client_188,Middle East,Medium,2022-03-14
3986,Client_128,Middle East,Low,2024-02-07
3987,Client_127,LATAM,Medium,2024-08-28
3988,Client_1,North America,High,2024-09-24
3989,Client_164,APAC,High,2022-07-27
3990,Client_35,APAC,Low,2022-09-17
3991,Client_194,North America,High,2024-07-18
3992,Client_191,North America,Medium,2022-09-20
3993,Client_104,Europe,Low,2024-02-22
3994,Client_23,LATAM,Medium,2023-05-20
3995,Client_9,North America,Medium,2022-07-22
3996,Client_34,North America,Medium,2022-02-21
3997,Client_174,Europe,High,2022-12-29
3998,Client_128,Europe,Medium,2022-02-14
3999,Client_4,Middle East,High,2024-04-06
4000,Client_158,APAC,Medium,2024-02-28
4001,Client_102,LATAM,High,2024-02-10
4002,Client_75,Middle East,High,2022-05-22
4003,Client_99,North America,High,2024-03-07
4004,Client_72,Europe,Medium,2022-02-06
4005,Client_3,APAC,Medium,2022-02-14
4006,Client_142,Middle East,High,2024-07-08
4007,Client_188,APAC,Medium,2024-12-05
4008,Client_173,Europe,High,2023-07-19
4009,Client_34,Middle East,Medium,2022-10-28
4010,Client_45,Middle East,High,2022-10-15
4011,Client_61,APAC,High,2024-02-25
4012,Client_83,Europe,Low,2022-09-26
4013,Client_123,North America,Medium,2024-03-01
4014,Client_102,Middle East,Medium,2024-12-21
4015,Client_16,North America,Low,2023-08-04
4016,Client_66,Europe,High,2024-07-24
4017,Client_168,Middle East,High,2022-12-20
4018,Client_145,Middle East,Low,2024-08-25
4019,Client_119,North America,Low,2022-03-12
4020,Client_162,LATAM,High,2024-04-14
4021,Client_124,North America,Medium,2023-02-17
4022,Client_144,North America,Low,2023-09-04
4023,Client_102,LATAM,Low,2024-12-20
4024,Client_188,Europe,Low,2023-09-07
4025,Client_66,Europe,Low,2023-06-13
4026,Client_194,Middle East,Low,2022-07-10
4027,Client_13,APAC,Low,2022-03-19
4028,Client_184,APAC,High,2024-06-07
4029,Client_111,Middle East,High,2024-08-06
4030,Client_159,APAC,Low,2022-01-17
4031,Client_34,North America,High,2024-03-25
4032,Client_39,North America,Medium,2023-03-10
4033,Client_195,LATAM,Medium,2024-12-02
4034,Client_136,LATAM,Low,2024-12-27
4035,Client_120,Middle East,Medium,2022-07-31
4036,Client_126,Middle East,Medium,2022-07-22
4037,Client_55,Middle East,High,2023-12-27
4038,Client_27,North America,High,2022-04-19
4039,Client_118,APAC,High,2024-08-25
4040,Client_53,Middle East,High,2022-10-11
4041,Client_39,Middle East,Medium,2024-07-29
4042,Client_65,North America,Low,2024-01-07
4043,Client_145,North America,High,2024-07-20
4044,Client_158,North America,Medium,2023-08-26
4045,Client_181,APAC,High,2023-05-06
4046,Client_13,Middle East,Medium,2022-01-19
4047,Client_21,Europe,High,2024-03-11
4048,Client_147,Europe,Low,2024-01-30
4049,Client_53,Middle East,High,2024-07-17
4050,Client_19,Middle East,Low,2022-10-25
4051,Client_57,Middle East,High,2023-12-06
4052,Client_25,Middle East,High,2024-03-25
4053,Client_31,APAC,High,2024-03-13
4054,Client_81,Europe,Medium,2023-01-08
4055,Client_183,LATAM,Medium,2024-07-16
4056,Client_23,Europe,Low,2024-08-08
4057,Client_32,Europe,Low,2024-04-23
4058,Client_190,North America,Medium,2024-08-04
4059,Client_74,Middle East,Low,2023-03-19
4060,Client_10,Middle East,Low,2022-05-22
4061,Client_200,Middle East,Medium,2023-02-06
4062,Client_54,North America,Medium,2024-04-02
4063,Client_52,APAC,Medium,2022-08-10
4064,Client_148,APAC,Medium,2024-01-07
4065,Client_160,LATAM,High,2024-09-20
4066,Client_114,APAC,Medium,2022-04-23
4067,Client_14,APAC,Low,2024-12-29
4068,Client_178,Middle East,High,2023-08-21
4069,Client_156,Europe,High,2024-06-22
4070,Client_110,APAC,Low,2023-04-30
4071,Client_53,APAC,High,2023-07-05
4072,Client_152,North America,Low,2024-10-30
4073,Client_79,LATAM,High,2022-01-03
4074,Client_22,North America,High,2023-10-24
4075,Client_30,Middle East,Low,2022-03-08
4076,Client_191,Europe,Low,2023-12-06
4077,Client_4,LATAM,Low,2022-04-08
4078,Client_59,North America,Low,2024-12-16
4079,Client_8,APAC,Medium,2022-03-29
4080,Client_12,APAC,Medium,2024-08-29
4081,Client_119,LATAM,Low,2023-10-15
4082,Client_159,APAC,Medium,2023-10-18
4083,Client_34,North America,Low,2024-06-30
4084,Client_82,North America,Low,2023-01-06
4085,Client_98,APAC,High,2023-01-10
4086,Client_127,APAC,Low,2022-02-21
4087,Client_75,Middle East,Low,2022-02-10
4088,Client_105,Europe,Low,2024-03-26
4089,Client_49,LATAM,Low,2022-04-01
4090,Client_79,North America,High,2022-02-08
4091,Client_185,LATAM,Low,2024-11-02
4092,Client_93,Middle East,High,2024-06-18
4093,Client_154,North America,Low,2023-09-13
4094,Client_18,Middle East,High,2022-04-14
4095,Client_96,Middle East,Medium,2024-01-13
4096,Client_38,APAC,High,2022-02-12
4097,Client_87,LATAM,High,2022-07-28
4098,Client_88,LATAM,Low,2023-08-23
4099,Client_50,APAC,High,2023-08-28
4100,Client_8,LATAM,High,2023-04-21
4101,Client_169,APAC,Low,2022-04-19
4102,Client_134,North America,Medium,2022-08-02
4103,Client_69,Middle East,Medium,2023-02-13
4104,Client_172,Middle East,Medium,2024-02-10
4105,Client_121,LATAM,High,2023-09-25
4106,Client_64,Europe,Low,2022-03-18
4107,Client_157,Middle East,Medium,2022-04-05
4108,Client_156,APAC,Medium,2022-09-26
4109,Client_139,Europe,Medium,2022-12-27
4110,Client_121,Europe,Medium,2023-06-14
4111,Client_65,Middle East,Low,2023-11-14
4112,Client_107,Middle East,Medium,2022-06-11
4113,Client_147,Middle East,High,2023-04-10
4114,Client_137,APAC,High,2024-04-02
4115,Client_155,Europe,Low,2023-07-02
4116,Client_162,LATAM,Medium,2022-02-21
4117,Client_172,APAC,Medium,2023-05-03
4118,Client_196,North America,High,2022-04-02
4119,Client_100,Middle East,Low,2023-10-13
4120,Client_82,Europe,High,2022-12-23
4121,Client_143,APAC,Low,2023-12-20
4122,Client_51,North America,Low,2022-07-18
4123,Client_141,APAC,Low,2024-03-25
4124,Client_83,APAC,High,2022-08-05
4125,Client_177,LATAM,Low,2023-07-10
4126,Client_198,LATAM,High,2024-03-13
4127,Client_112,APAC,High,2023-12-02
4128,Client_56,North America,Medium,2023-05-18
4129,Client_179,Europe,High,2023-04-14
4130,Client_165,Europe,High,2023-01-01
4131,Client_145,Middle East,Medium,2023-09-16
4132,Client_186,Middle East,Medium,2024-07-08
4133,Client_157,Europe,Medium,2023-07-15
4134,Client_161,APAC,Low,2024-04-02
4135,Client_60,APAC,Low,2024-08-24
4136,Client_120,LATAM,Medium,2023-10-25
4137,Client_183,LATAM,Low,2024-01-21
4138,Client_138,Middle East,Medium,2023-01-18
4139,Client_175,Europe,Low,2022-11-05
4140,Client_23,APAC,High,2022-06-25
4141,Client_149,Europe,Low,2022-08-16
4142,Client_13,North America,Low,2022-12-13
4143,Client_101,Europe,High,2024-10-17
4144,Client_161,North America,Medium,2022-12-16
4145,Client_24,LATAM,Low,2023-03-31
4146,Client_108,LATAM,Low,2023-03-17
4147,Client_11,Middle East,High,2024-01-31
4148,Client_17,Europe,High,2023-05-30
4149,Client_196,Europe,High,2022-10-15
4150,Client_175,North America,High,2022-01-08
4151,Client_25,LATAM,Medium,2022-03-28
4152,Client_94,North America,Low,2024-09-24
4153,Client_21,LATAM,Low,2022-10-13
4154,Client_84,North America,Low,2022-03-15
4155,Client_140,LATAM,Low,2024-03-16
4156,Client_37,North America,Medium,2022-06-07
4157,Client_42,LATAM,Low,2023-03-06
4158,Client_145,North America,Medium,2024-04-25
4159,Client_101,Europe,Medium,2022-02-05
4160,Client_48,Middle East,High,2024-10-17
4161,Client_103,North America,High,2024-08-31
4162,Client_28,Middle East,Low,2024-10-14
4163,Client_41,Europe,Medium,2023-12-14
4164,Client_99,Europe,High,2024-12-05
4165,Client_47,LATAM,Medium,2023-05-03
4166,Client_146,Middle East,High,2023-09-11
4167,Client_105,APAC,Medium,2022-06-19
4168,Client_124,LATAM,Low,2022-05-26
4169,Client_199,Middle East,Low,2024-05-17
4170,Client_13,North America,Medium,2023-02-24
4171,Client_141,North America,High,2023-07-27
4172,Client_100,Europe,High,2024-10-23
4173,Client_31,APAC,Low,2024-03-09
4174,Client_130,North America,Low,2022-11-17
4175,Client_16,Middle East,Low,2022-09-03
4176,Client_137,Middle East,High,2023-04-22
4177,Client_73,North America,High,2024-02-22
4178,Client_166,Middle East,Low,2023-06-17
4179,Client_54,Middle East,Medium,2022-08-25
4180,Client_184,Europe,High,2024-09-01
4181,Client_100,APAC,Low,2023-11-10
4182,Client_109,Europe,Medium,2023-08-02
4183,Client_87,APAC,High,2022-05-10
4184,Client_173,Middle East,Medium,2022-01-11
4185,Client_162,APAC,Medium,2022-09-14
4186,Client_137,Middle East,High,2024-03-26
4187,Client_8,Middle East,Low,2023-01-04
4188,Client_7,Europe,Medium,2024-08-01
4189,Client_36,Europe,Low,2024-05-31
4190,Client_18,LATAM,High,2022-01-19
4191,Client_3,North America,Medium,2022-04-20
4192,Client_28,LATAM,Medium,2023-05-20
4193,Client_70,LATAM,Medium,2024-11-23
4194,Client_172,APAC,Medium,2024-09-29
4195,Client_149,Middle East,Medium,2022-09-12
4196,Client_28,Middle East,High,2023-09-30
4197,Client_54,Middle East,Medium,2022-05-14
4198,Client_182,North America,High,2023-05-14
4199,Client_65,APAC,Low,2023-02-01
4200,Client_100,APAC,High,2023-10-09
4201,Client_21,Middle East,Medium,2023-11-16
4202,Client_13,LATAM,Low,2022-01-19
4203,Client_57,North America,High,2024-10-07
4204,Client_49,LATAM,High,2022-04-29
4205,Client_118,Europe,High,2022-10-29
4206,Client_54,APAC,Medium,2022-08-15
4207,Client_138,APAC,Medium,2022-12-22
4208,Client_53,LATAM,High,2023-12-02
4209,Client_44,North America,High,2023-05-02
4210,Client_47,APAC,Low,2022-08-11
4211,Client_53,LATAM,Medium,2024-09-21
4212,Client_74,North America,Medium,2023-05-15
4213,Client_46,LATAM,Low,2024-11-11
4214,Client_13,North America,High,2022-12-31
4215,Client_165,Middle East,High,2024-12-03
4216,Client_102,North America,Low,2023-06-03
4217,Client_24,Europe,High,2023-06-13
4218,Client_2,Middle East,High,2022-07-05
4219,Client_81,LATAM,Low,2024-03-08
4220,Client_100,Middle East,Low,2024-09-08
4221,Client_142,Middle East,Low,2022-12-14
4222,Client_138,LATAM,High,2024-07-10
4223,Client_163,LATAM,Low,2024-07-09
4224,Client_153,Europe,High,2024-08-14
4225,Client_131,LATAM,Medium,2022-12-27
4226,Client_111,APAC,Medium,2022-07-01
4227,Client_102,APAC,Low,2022-04-07
4228,Client_17,Europe,High,2023-07-17
4229,Client_12,North America,High,2022-11-10
4230,Client_182,North America,High,2024-08-12
4231,Client_116,APAC,Low,2022-01-21
4232,Client_24,LATAM,High,2024-03-15
4233,Client_29,Europe,High,2023-07-30
4234,Client_171,North America,High,2023-02-07
4235,Client_153,North America,Medium,2023-09-05
4236,Client_122,Middle East,High,2024-08-27
4237,Client_188,APAC,Medium,2023-11-24
4238,Client_90,LATAM,High,2024-08-16
4239,Client_65,Europe,High,2024-05-21
4240,Client_84,North America,High,2024-04-19
4241,Client_119,Middle East,Medium,2022-04-13
4242,Client_156,APAC,High,2022-11-29
4243,Client_16,APAC,Low,2024-01-23
4244,Client_175,Europe,High,2022-05-14
4245,Client_104,North America,Medium,2023-03-01
4246,Client_92,Europe,Medium,2024-07-25
4247,Client_186,Europe,Low,2023-05-20
4248,Client_27,Middle East,Low,2024-05-20
4249,Client_181,APAC,Low,2022-07-09
4250,Client_170,LATAM,Medium,2023-09-04
4251,Client_187,APAC,High,2022-02-21
