HoldingDate,ClientID,FundID,SecurityID,UnitsHeld,MarketValue
2023-11-25,4561,1294,3678,44883,4500455.83
2024-10-11,326,4886,5285,23617,4500455.83
2024-10-15,6780,433,3404,39136,4500455.83
2024-01-30,3681,3604,1453,20531,4500455.83
2023-05-31,3836,2435,2720,8370,4500455.83
2024-09-15,3768,128,834,16726,4500455.83
2024-06-23,2224,6089,5281,17304,4500455.83
2022-09-23,3568,4432,555,44112,4500455.83
2023-09-24,4268,969,5746,47286,4500455.83
2022-08-29,3546,689,881,26004,4500455.83
2023-02-07,1580,2912,328,31475,4500455.83
2024-03-22,3463,5346,971,35428,4500455.83
2024-03-12,4852,3867,98,8112,4500455.83
2024-03-31,3877,731,696,34887,4500455.83
2024-02-10,5456,1410,1293,20615,4500455.83
2023-08-22,5314,534,4927,4303,4500455.83
2022-08-27,5616,4674,4397,16367,4500455.83
2024-07-30,2135,304,4024,5784,4500455.83
2022-01-15,681,2229,4212,30473,4500455.83
2022-05-03,5543,6263,5578,3551,4500455.83
2023-01-19,3936,6017,3578,41862,4500455.83
2022-09-20,477,4072,3085,21588,4500455.83
2022-10-18,6920,551,1717,25638,4500455.83
2024-10-22,619,4618,5231,19922,4500455.83
2022-06-11,555,5368,1398,2042,4500455.83
2023-05-07,271,933,1553,17046,4500455.83
2023-12-05,6198,5422,1586,3692,4500455.83
2023-07-01,6662,4881,4601,47179,4500455.83
2023-09-02,3891,4483,5376,9011,4500455.83
2024-08-31,5005,341,1576,44465,4500455.83
2024-07-19,4556,3916,3380,45149,4500455.83
2024-01-11,5659,4283,555,3013,4500455.83
2022-10-27,5922,4848,889,12831,4500455.83
2022-08-22,179,1765,80,34230,4500455.83
2023-05-20,3147,4525,691,49436,4500455.83
2024-06-27,3228,553,3393,12106,4500455.83
2024-09-06,2375,4803,5973,49475,4500455.83
2022-08-31,6499,4485,2492,38421,4500455.83
2024-05-07,3191,3490,4120,1769,4500455.83
2022-09-17,1315,447,2870,5249,4500455.83
2022-03-25,1663,141,942,27444,4500455.83
2023-06-15,2324,2649,3860,13923,4500455.83
2024-03-09,2773,4349,5098,19105,4500455.83
2023-12-24,3330,466,433,47512,4500455.83
2024-01-29,6677,829,2062,1487,4500455.83
2022-02-12,6314,5880,1665,2170,4500455.83
2022-03-05,2966,3821,2134,32753,4500455.83
2024-02-05,2009,899,5113,27366,4500455.83
2024-02-09,4794,480,4479,21427,4500455.83
2024-09-12,804,4626,741,26028,4500455.83
2022-12-03,607,2720,5536,25975,4500455.83
2024-04-23,3578,1504,900,8795,4500455.83
2023-12-25,4240,5732,2769,14414,4500455.83
2024-04-14,5744,349,3230,45438,4500455.83
2022-02-12,6949,5479,2914,2348,4500455.83
2023-06-16,244,2341,1128,21760,4500455.83
2023-06-19,1429,2147,5140,49160,4500455.83
2023-05-14,5441,6427,2236,38782,4500455.83
2023-07-28,187,5416,1825,16026,4500455.83
2023-03-13,6392,664,4964,49789,4500455.83
2022-11-13,2281,2488,1612,45893,4500455.83
2023-07-19,3651,6052,1081,11130,4500455.83
2024-10-09,6014,3043,3793,27398,4500455.83
2023-06-16,2157,4328,110,44414,4500455.83
2023-06-21,1946,6278,989,14646,4500455.83
2024-11-17,675,4302,1240,16022,4500455.83
2023-06-12,2697,3005,4521,32142,4500455.83
2024-08-04,1673,3739,2444,9231,4500455.83
2024-10-09,6733,44,2835,26331,4500455.83
2024-02-28,3381,638,141,16534,4500455.83
2023-08-06,689,3459,1013,41832,4500455.83
2024-04-23,5609,1443,161,38737,4500455.83
2024-10-04,1958,1218,628,17807,4500455.83
2022-12-28,3971,5459,3719,46632,4500455.83
2024-04-29,107,983,4140,23256,4500455.83
2023-01-30,6559,3217,2493,49462,4500455.83
2024-06-07,2733,5608,4842,47512,4500455.83
2023-05-27,2478,1161,5424,38576,4500455.83
2024-01-07,3567,1571,1853,3254,4500455.83
2022-10-01,4367,524,3916,29530,4500455.83
2023-10-08,6993,2883,4770,30437,4500455.83
2022-07-06,3534,1637,1621,17206,4500455.83
2023-04-15,1552,5845,2503,30461,4500455.83
2023-09-06,6122,5561,1054,18487,4500455.83
2022-12-16,1809,220,3664,22799,4500455.83
2022-09-05,4634,993,2747,3868,4500455.83
2024-08-14,4208,229,5567,34595,4500455.83
2023-03-06,6116,3516,4519,29284,4500455.83
2024-09-18,1219,6302,4566,13369,4500455.83
2024-09-06,5188,3615,4496,48378,4500455.83
2022-08-09,2080,336,969,40375,4500455.83
2023-01-05,2876,500,874,48258,4500455.83
2023-09-09,4510,739,4703,13469,4500455.83
2022-07-31,5601,6209,4628,30867,4500455.83
2022-06-27,3493,3657,676,31108,4500455.83
2022-05-25,1672,5825,3150,7884,4500455.83
2024-08-29,1567,727,4633,8707,4500455.83
2023-08-31,6630,1189,2557,5110,4500455.83
2023-06-23,131,3794,4397,14135,4500455.83
2024-12-17,852,260,3240,45317,4500455.83
2024-08-04,6277,266,2114,16779,4500455.83
2023-11-18,5678,795,862,13359,4500455.83
2024-12-16,5803,111,2538,203,4500455.83
2024-03-28,2629,2306,1483,42721,4500455.83
2022-12-12,3010,2615,1606,40878,4500455.83
2022-10-07,2995,2628,2342,39221,4500455.83
2022-11-20,6362,424,4691,29178,4500455.83
2023-04-07,6800,3937,5715,27631,4500455.83
2022-03-18,1790,3561,971,20449,4500455.83
2023-02-11,2472,2696,5482,14341,4500455.83
2024-02-20,6781,2319,2617,14692,4500455.83
2024-10-16,1457,3133,3518,10687,4500455.83
2022-05-09,6240,5255,4422,28642,4500455.83
2022-09-07,5620,4477,3677,46381,4500455.83
2022-07-10,5314,4846,4238,44083,4500455.83
2022-01-27,1001,2526,5322,16051,4500455.83
2024-04-28,4955,2925,5033,10930,4500455.83
2023-01-28,108,2712,5362,16525,4500455.83
2022-01-27,813,20,941,39622,4500455.83
2022-12-12,4943,2615,946,48641,4500455.83
2024-12-05,279,4101,1595,9196,4500455.83
2024-04-15,2518,4615,1844,9412,4500455.83
2022-08-25,3201,5605,2340,71,4500455.83
2023-11-30,6777,5632,1738,46070,4500455.83
2024-02-11,2211,1666,2330,71,4500455.83
2024-07-18,93,4858,468,49214,4500455.83
2023-01-24,22,5322,5589,27652,4500455.83
2024-10-15,3613,1101,3131,13957,4500455.83
2024-11-21,1214,2069,5184,20148,4500455.83
2024-04-27,5206,1027,1907,18922,4500455.83
2022-10-18,2187,693,4434,515,4500455.83
2024-02-15,3188,3982,3596,34047,4500455.83
2023-07-23,597,637,3789,12822,4500455.83
2024-10-19,1653,2613,1156,21824,4500455.83
2023-11-07,2925,5968,747,42566,4500455.83
2023-10-27,2891,831,1929,27478,4500455.83
2023-12-04,3926,2486,308,11842,4500455.83
2023-07-30,563,3144,1483,13208,4500455.83
2022-08-06,235,5400,5930,31786,4500455.83
2024-06-19,1929,5070,458,14154,4500455.83
2023-10-26,6023,6066,5105,16252,4500455.83
2024-12-07,1028,4998,4123,45276,4500455.83
2024-01-27,6819,4061,2204,5731,4500455.83
2024-07-14,6284,794,2175,9039,4500455.83
2023-05-16,5354,418,5130,15870,4500455.83
2023-12-04,6887,6188,1640,24888,4500455.83
2024-01-06,2779,5573,5891,21119,4500455.83
2022-11-24,5213,1762,527,45730,4500455.83
2023-05-30,5008,4706,2479,14659,4500455.83
2022-06-26,2998,6211,5857,34433,4500455.83
2022-04-01,5069,5,2385,21498,4500455.83
2024-06-30,1351,3541,3829,32481,4500455.83
2024-11-12,6973,4571,2660,9616,4500455.83
2024-01-21,1246,4312,87,714,4500455.83
2024-11-15,1418,2855,2359,23166,4500455.83
2022-04-25,165,3336,795,40435,4500455.83
2024-03-04,6574,420,2131,39248,4500455.83
2024-06-05,993,5190,4170,10565,4500455.83
2023-12-16,3631,3679,2638,28046,4500455.83
2023-07-10,5185,3948,1642,44523,4500455.83
2023-01-06,5102,6274,5010,17232,4500455.83
2022-10-05,4631,4353,4097,26814,4500455.83
2023-09-04,4331,5438,1346,42500,4500455.83
2023-01-24,4505,2589,4754,18736,4500455.83
2024-07-03,1382,87,1126,46365,4500455.83
2023-04-16,1936,4843,2776,3977,4500455.83
2022-11-13,3533,1938,2389,7109,4500455.83
2022-12-08,2595,3961,3022,4039,4500455.83
2022-11-19,6585,3792,2657,46476,4500455.83
2024-12-12,6857,996,1324,15649,4500455.83
2023-07-27,4957,3871,2999,20900,4500455.83
2022-11-27,6092,5142,1548,7533,4500455.83
2024-02-19,6961,3451,4049,41390,4500455.83
2023-07-08,1381,2056,3234,19349,4500455.83
2023-10-02,5795,2070,5818,19357,4500455.83
2024-09-11,6713,77,4978,30217,4500455.83
2023-08-20,5815,6118,5692,15124,4500455.83
2022-07-18,3908,4893,2556,44425,4500455.83
2022-07-12,1285,4176,301,5537,4500455.83
2022-10-06,6684,3722,4228,43316,4500455.83
2024-09-22,1326,4014,5944,22341,4500455.83
2022-11-21,6672,1314,153,14154,4500455.83
2023-07-06,5332,4385,5176,2390,4500455.83
2022-11-08,6053,1760,1956,6466,4500455.83
2024-12-28,657,4495,1186,29153,4500455.83
2023-08-01,4863,3964,1634,35660,4500455.83
2023-05-25,6251,3353,4155,14282,4500455.83
2023-11-09,1270,2681,5089,17525,4500455.83
2022-03-11,2290,5658,2214,20082,4500455.83
2022-05-13,6555,5260,4862,46666,4500455.83
2024-01-10,162,4800,2551,24259,4500455.83
2024-01-20,3130,4115,3373,36186,4500455.83
2024-05-09,6449,49,5315,32986,4500455.83
2023-05-27,4712,5359,1982,2457,4500455.83
2022-03-17,4948,1768,4,34483,4500455.83
2022-02-09,3306,403,3488,3151,4500455.83
2022-10-07,960,6136,3948,2634,4500455.83
2023-09-26,5152,4448,5271,26477,4500455.83
2022-03-16,3582,5578,1978,42086,4500455.83
2024-01-20,1077,731,2599,19748,4500455.83
2022-12-05,5158,3351,78,23177,4500455.83
2023-03-28,6934,4664,2835,32463,4500455.83
2023-04-11,3471,3829,3031,19556,4500455.83
2022-09-28,3812,6080,1339,41587,4500455.83
2024-09-28,818,4073,485,46883,4500455.83
2024-12-18,1500,1938,651,3436,4500455.83
2024-03-07,962,867,2724,5981,4500455.83
2022-01-21,4416,1677,5032,3426,4500455.83
2024-11-01,6181,2882,2059,28184,4500455.83
2024-10-13,406,6052,2137,42960,4500455.83
2023-06-04,2908,2454,440,10423,4500455.83
2023-08-20,2378,3711,3024,5710,4500455.83
2023-03-01,6224,2183,472,7605,4500455.83
2024-11-13,3762,652,1048,48191,4500455.83
2024-07-20,5390,6223,5208,30529,4500455.83
2024-11-02,2355,349,2577,28615,4500455.83
2023-06-03,1979,4848,634,16434,4500455.83
2024-06-25,5851,1160,2536,16102,4500455.83
2023-05-26,6283,5527,1385,47048,4500455.83
2022-01-17,1192,2701,3730,18162,4500455.83
2022-01-09,6827,353,3289,38866,4500455.83
2023-11-13,1853,2949,1728,28253,4500455.83
2024-06-23,6306,4676,295,4678,4500455.83
2022-01-21,6021,1914,4944,32457,4500455.83
2024-12-14,2200,393,1565,14540,4500455.83
2022-02-04,1242,4627,2889,23045,4500455.83
2024-02-19,931,5977,3975,35874,4500455.83
2023-12-13,2926,3265,3662,40133,4500455.83
2023-02-17,726,4331,1235,12775,4500455.83
2024-08-13,2473,836,3394,7482,4500455.83
2024-07-03,196,466,1218,33264,4500455.83
2023-11-16,5606,5575,2776,46979,4500455.83
2023-07-05,3156,1747,3018,3200,4500455.83
2023-03-01,229,6324,4018,25683,4500455.83
2024-05-06,259,5079,3128,22864,4500455.83
2022-07-06,3005,2076,3725,289,4500455.83
2022-03-28,6884,2013,3429,10625,4500455.83
2024-04-12,115,2566,4751,11135,4500455.83
2024-09-12,1796,795,437,13729,4500455.83
2022-06-18,972,2416,3079,17313,4500455.83
2024-10-10,4474,2606,1874,16810,4500455.83
2024-12-04,1217,3076,2958,11850,4500455.83
2024-05-01,3672,2391,2513,21532,4500455.83
2024-10-11,3423,3486,279,31176,4500455.83
2024-09-25,2900,2093,4887,18859,4500455.83
2022-10-03,440,2874,1304,26561,4500455.83
2022-05-31,4846,2622,3413,17852,4500455.83
2022-07-11,1444,566,4438,13901,4500455.83
2023-09-07,6211,3864,5338,22944,4500455.83
2023-03-25,1628,5600,2973,188,4500455.83
2023-01-09,5174,3147,5688,5250,4500455.83
2022-03-01,5533,1438,4726,34905,4500455.83
2022-06-05,2250,5755,5771,36497,4500455.83
2024-10-07,3007,3802,4453,20197,4500455.83
2023-06-22,6477,3408,5657,38344,4500455.83
2024-09-23,2149,2489,1577,1221,4500455.83
2023-01-09,2238,2229,304,23373,4500455.83
2024-09-03,1239,4734,2611,2481,4500455.83
2023-08-28,1858,6356,1032,40088,4500455.83
2023-10-23,798,6282,388,4024,4500455.83
2023-02-05,1443,5863,4517,40781,4500455.83
2024-07-22,6430,4206,1993,23300,4500455.83
2023-05-04,20,1409,2405,45572,4500455.83
2023-11-11,6618,1324,1742,17822,4500455.83
2022-06-08,866,2315,2352,2083,4500455.83
2024-05-15,2094,2892,14,286,4500455.83
2023-12-03,822,2748,5271,15756,4500455.83
2024-10-13,2673,5776,3105,26113,4500455.83
2023-06-22,3288,847,2163,37310,4500455.83
2023-03-30,1425,3262,1234,45263,4500455.83
2024-11-01,4346,2940,2170,6064,4500455.83
2024-06-29,2146,4280,1482,36597,4500455.83
2024-06-15,1518,971,4429,29544,4500455.83
2023-03-22,2803,3715,5144,26532,4500455.83
2022-02-28,4180,1410,832,28250,4500455.83
2022-08-06,2277,4268,5496,47272,4500455.83
2024-11-26,2868,595,750,47258,4500455.83
2024-12-06,2566,2912,3992,17081,4500455.83
2024-08-17,6115,3159,3504,33633,4500455.83
2023-07-02,1288,4012,3248,49250,4500455.83
2022-03-24,3291,2037,3318,38708,4500455.83
2024-04-29,2224,1037,746,26647,4500455.83
2022-08-18,137,5121,3445,22995,4500455.83
2024-11-06,2263,1063,5955,4929,4500455.83
2024-10-31,6616,4485,3924,1326,4500455.83
2024-02-11,1366,6251,2179,11030,4500455.83
2023-08-15,5646,6285,5861,41192,4500455.83
2024-09-09,4556,2824,4490,45035,4500455.83
2023-12-31,3445,4275,101,48626,4500455.83
2023-09-13,5116,5425,1084,13883,4500455.83
2023-05-09,3454,4784,5866,30633,4500455.83
2022-06-16,5287,1832,1668,21444,4500455.83
2022-03-22,225,1708,178,31353,4500455.83
2022-04-20,5558,3549,3685,586,4500455.83
2023-03-07,1013,1077,929,26998,4500455.83
2022-01-28,1719,5796,5156,21629,4500455.83
2024-06-15,5057,3156,2617,23201,4500455.83
2023-07-16,6807,2117,1532,44902,4500455.83
2024-01-04,5291,3015,802,21403,4500455.83
2022-11-29,3186,2846,3530,24881,4500455.83
2023-11-21,1527,5286,4091,41603,4500455.83
2023-11-24,5626,135,599,42099,4500455.83
2024-06-20,3890,6219,456,1030,4500455.83
2024-02-23,1751,1787,354,14579,4500455.83
2022-01-22,6322,203,2113,16159,4500455.83
2023-03-02,6388,5844,4180,7967,4500455.83
2022-09-18,2126,4385,5625,21467,4500455.83
2023-08-21,713,836,4196,23085,4500455.83
2023-03-11,4534,4403,3013,38651,4500455.83
2023-04-11,4907,3587,2286,26589,4500455.83
2022-12-15,1784,4248,1294,44667,4500455.83
2023-02-07,894,5250,2274,26185,4500455.83
2024-05-10,431,2071,1978,2400,4500455.83
2023-09-01,6480,3635,5727,21867,4500455.83
2024-02-14,537,2875,4460,29336,4500455.83
2024-09-21,5916,42,5890,36956,4500455.83
2022-03-09,2201,3208,4345,11685,4500455.83
2022-01-26,2463,282,2204,32040,4500455.83
2022-02-28,3915,338,2070,24095,4500455.83
2022-03-18,6958,2176,2870,4668,4500455.83
2022-07-22,6250,940,264,20974,4500455.83
2022-02-03,3874,816,4851,20252,4500455.83
2023-09-27,6412,5480,4400,47160,4500455.83
2022-03-26,6491,2825,4283,36157,4500455.83
2024-07-20,2486,6241,5067,2562,4500455.83
2022-07-13,1272,4606,4983,25048,4500455.83
2022-12-18,108,2443,3329,15422,4500455.83
2024-08-18,1325,490,625,38571,4500455.83
2022-12-19,2964,5289,5590,49135,4500455.83
2024-04-27,5321,6206,5568,24268,4500455.83
2022-10-21,2504,88,5058,27691,4500455.83
2024-02-09,3377,4504,5753,13370,4500455.83
2024-06-15,1528,1056,2439,16441,4500455.83
2022-01-19,4777,4129,4733,40727,4500455.83
2022-02-03,2300,1896,1104,30212,4500455.83
2023-04-19,3521,465,288,20008,4500455.83
2024-02-18,1916,3162,3459,30301,4500455.83
2022-11-20,4537,4781,3487,14151,4500455.83
2024-08-04,65,4001,3800,30494,4500455.83
2024-01-08,5175,6146,2674,38826,4500455.83
2023-11-20,2594,2242,423,19716,4500455.83
2023-02-20,6047,4373,1911,48819,4500455.83
2022-03-18,6404,4439,5740,27642,4500455.83
2024-08-20,3023,4758,3400,33117,4500455.83
2023-10-20,2365,6244,1525,35136,4500455.83
2024-04-15,3215,2881,2502,9430,4500455.83
2023-10-01,824,288,3854,45655,4500455.83
2024-09-14,6138,6045,5460,2595,4500455.83
2022-05-14,5735,2582,1852,48124,4500455.83
2024-01-31,4100,4165,4162,16794,4500455.83
2022-08-24,5846,3837,3790,34837,4500455.83
2022-06-21,1978,2484,5347,21625,4500455.83
2023-06-24,3865,5187,2777,18268,4500455.83
2023-10-11,2005,2328,5231,4713,4500455.83
2024-08-20,3814,4601,4754,47118,4500455.83
2024-03-31,666,4065,5736,26637,4500455.83
2022-08-13,4398,2396,5830,10618,4500455.83
2022-01-19,4724,3759,4380,38330,4500455.83
2022-05-11,6002,3413,4937,10957,4500455.83
2024-02-13,1421,5072,25,13720,4500455.83
2022-04-12,6011,6411,784,30133,4500455.83
2023-04-22,1002,6022,2644,7191,4500455.83
2024-05-31,4253,4787,3655,38505,4500455.83
2024-11-23,2416,2003,1683,48733,4500455.83
2022-09-22,992,4669,258,18829,4500455.83
2023-11-26,786,3576,3421,37749,4500455.83
2023-02-21,3218,594,2780,1896,4500455.83
2024-08-26,6020,2220,335,10596,4500455.83
2024-10-26,3735,5130,3166,21881,4500455.83
2023-10-11,1361,2807,2462,41343,4500455.83
2024-02-17,6245,4556,4506,42043,4500455.83
2024-02-21,1695,241,619,4798,4500455.83
2024-02-24,2003,1569,4732,32806,4500455.83
2023-03-28,4259,5312,4926,24312,4500455.83
2022-04-21,221,783,3548,48280,4500455.83
2022-11-30,3428,2045,4295,1670,4500455.83
2024-11-13,5398,972,2977,12178,4500455.83
2023-06-09,3402,1202,5362,8768,4500455.83
2024-02-06,2865,1657,5491,27746,4500455.83
2022-07-12,4082,5381,4258,8425,4500455.83
2024-11-27,920,6017,1259,6694,4500455.83
2023-10-19,2047,4902,580,49037,4500455.83
2023-04-10,1350,2658,5923,21637,4500455.83
2024-07-30,5752,4620,3356,34954,4500455.83
2023-08-06,5591,286,2106,21341,4500455.83
2024-09-28,4765,1803,3866,46404,4500455.83
2024-10-15,2271,4169,3608,16094,4500455.83
2023-03-07,5270,3116,5422,2852,4500455.83
2022-03-17,2435,4270,208,26808,4500455.83
2022-01-23,3237,1607,4039,30717,4500455.83
2023-09-16,2039,5841,5511,34907,4500455.83
2024-01-17,2468,2495,5157,38002,4500455.83
2024-07-22,6022,2074,2372,24672,4500455.83
2022-01-30,5265,1307,4503,49703,4500455.83
2023-06-18,4866,2343,2208,9683,4500455.83
2023-05-28,5240,389,695,33375,4500455.83
2023-07-06,4566,1509,597,1554,4500455.83
2024-09-19,1194,3785,197,9747,4500455.83
2023-11-20,1519,5884,1839,17429,4500455.83
2024-04-08,2374,1758,1995,4156,4500455.83
2023-09-16,4120,3620,5499,41078,4500455.83
2023-01-17,728,513,2431,2010,4500455.83
2024-01-06,6544,1076,5494,1513,4500455.83
2024-11-08,369,4872,5155,39835,4500455.83
2022-10-04,1529,3841,5424,21440,4500455.83
2024-11-08,3362,3914,3866,23098,4500455.83
2024-09-18,4147,934,2845,16567,4500455.83
2024-05-07,3207,315,1551,29872,4500455.83
2024-02-26,1897,5948,1873,18960,4500455.83
2023-10-17,3639,2371,5989,38419,4500455.83
2022-09-18,4732,490,5256,17047,4500455.83
2023-06-08,4342,4359,3113,1357,4500455.83
2024-04-28,3606,6408,1409,43860,4500455.83
2022-01-11,2607,34,5635,43577,4500455.83
2022-02-27,6225,2858,4636,4914,4500455.83
2022-04-22,3701,3190,2749,19140,4500455.83
2024-08-25,2261,4832,441,32950,4500455.83
2023-02-28,1883,1440,2283,45676,4500455.83
2024-07-23,2157,4037,3898,39018,4500455.83
2023-09-06,4792,3597,1048,36568,4500455.83
2023-07-11,1685,4458,3451,24185,4500455.83
2024-06-05,4585,1676,3172,28419,4500455.83
2023-08-05,3414,6090,3426,18424,4500455.83
2023-04-04,878,3669,484,816,4500455.83
2024-01-07,425,6267,2890,29318,4500455.83
2022-02-10,4442,5585,3378,46167,4500455.83
2022-07-16,1433,5374,4808,34198,4500455.83
2023-11-24,6660,165,1280,6859,4500455.83
2023-02-13,2051,1456,5900,34899,4500455.83
2024-04-15,4231,6081,938,11528,4500455.83
2023-07-13,6004,1962,4481,5842,4500455.83
2024-03-02,5414,4247,4011,5575,4500455.83
2022-04-16,566,4593,4285,31407,4500455.83
2022-03-26,888,6457,2715,19849,4500455.83
2024-03-05,6334,1244,2880,26676,4500455.83
2024-10-04,3759,2282,5841,4083,4500455.83
2022-10-24,4663,1811,212,42092,4500455.83
2022-11-26,5654,1568,3506,22991,4500455.83
2024-06-25,6142,650,4049,18020,4500455.83
2023-05-05,1341,2898,5589,25643,4500455.83
2024-06-17,4513,5283,682,3636,4500455.83
2023-07-15,1124,4844,2165,42484,4500455.83
2024-07-28,4774,3430,3293,40772,4500455.83
2023-01-25,642,1850,5229,18041,4500455.83
2023-08-06,3311,2289,5809,28490,4500455.83
2023-10-29,5381,3504,848,21959,4500455.83
2022-09-12,4982,432,5507,6021,4500455.83
2022-06-27,5780,4983,3593,10828,4500455.83
2022-08-02,2165,535,2737,10100,4500455.83
2022-12-08,1838,1690,46,2092,4500455.83
2022-05-31,2783,872,2623,42722,4500455.83
2023-08-01,6957,6455,3852,36902,4500455.83
2024-01-03,1453,1136,5604,48830,4500455.83
2022-04-19,6614,1013,2984,23473,4500455.83
2022-08-22,6266,762,1559,19314,4500455.83
2023-12-27,6303,4119,337,47218,4500455.83
2024-05-10,4276,2994,1875,21799,4500455.83
2022-03-12,2829,182,4316,26030,4500455.83
2022-07-08,134,5117,3225,20387,4500455.83
2022-12-31,3165,1592,745,11207,4500455.83
2023-01-03,4825,4423,3242,36970,4500455.83
2024-05-02,839,2572,1140,27722,4500455.83
2022-08-08,4107,759,2373,2395,4500455.83
2024-06-05,2112,1686,4927,44231,4500455.83
2023-02-26,4028,1937,2434,41147,4500455.83
2024-01-27,2134,2125,374,16581,4500455.83
2023-10-05,6574,358,4404,34174,4500455.83
2023-05-24,2248,176,4574,36330,4500455.83
2022-06-05,2231,1230,1568,37861,4500455.83
2023-03-14,5836,4807,2480,6988,4500455.83
2023-05-25,5801,4658,1927,24935,4500455.83
2023-10-15,3929,1211,2530,41739,4500455.83
2024-03-19,5725,967,4244,16578,4500455.83
2023-05-20,1670,3547,4739,40606,4500455.83
2022-08-16,6406,2833,5579,12258,4500455.83
2022-01-08,6413,5922,249,29766,4500455.83
2024-08-19,25,1390,3669,13846,4500455.83
2022-10-27,396,1867,2187,30565,4500455.83
2022-12-03,1096,3721,2069,48330,4500455.83
2022-05-12,2646,4903,1195,24266,4500455.83
2022-01-19,2435,3395,5203,11983,4500455.83
2023-11-05,4348,3960,4086,8877,4500455.83
2022-12-11,3402,6276,2343,30177,4500455.83
2023-10-07,2660,1645,4761,30295,4500455.83
2022-12-03,4821,1680,1137,20959,4500455.83
2024-12-17,3133,125,4701,48321,4500455.83
2024-06-30,4253,4155,5184,34817,4500455.83
2023-08-17,2914,213,1159,42253,4500455.83
2022-08-26,105,4377,162,4492,4500455.83
2022-01-03,4470,1413,312,1908,4500455.83
2024-02-25,971,1790,5700,13713,4500455.83
2022-04-26,4784,480,949,960,4500455.83
2023-10-09,2574,2789,2538,46512,4500455.83
2022-07-22,749,148,2196,1819,4500455.83
2023-10-17,6444,6283,1912,45987,4500455.83
2024-05-18,6113,1377,2165,28229,4500455.83
2023-06-19,5987,2148,3579,4676,4500455.83
