FundID,FundName,AssetClass,FundCurrency,InceptionDate
3682,Fund_43,Fixed Income,USD,2023-01-17
3683,Fund_47,Fixed Income,INR,2024-03-29
3684,Fund_29,Real Estate,JPY,2023-01-09
3685,Fund_16,Alternatives,GBP,2023-07-07
3686,Fund_38,Real Estate,INR,2024-02-01
3687,Fund_27,Alternatives,EUR,2022-04-02
3688,Fund_26,Alternatives,EUR,2023-01-12
3689,Fund_11,Equity,EUR,2023-08-26
3690,Fund_47,Alternatives,INR,2022-04-10
3691,Fund_37,Real Estate,USD,2024-03-10
3692,Fund_3,Alternatives,JPY,2022-01-23
3693,Fund_26,Alternatives,EUR,2023-10-18
3694,Fund_34,Fixed Income,INR,2024-02-09
3695,Fund_33,Fixed Income,USD,2023-06-03
3696,Fund_15,Fixed Income,GBP,2024-07-07
3697,Fund_2,Commodities,GBP,2023-01-12
3698,Fund_28,Fixed Income,JPY,2024-11-14
3699,Fund_20,Commodities,INR,2022-10-18
3700,Fund_38,Commodities,INR,2024-12-28
3701,Fund_44,Real Estate,EUR,2024-05-12
3702,Fund_16,Fixed Income,USD,2022-12-08
3703,Fund_46,Alternatives,JPY,2024-05-19
3704,Fund_4,Equity,USD,2022-11-13
3705,Fund_8,Alternatives,JPY,2023-06-28
3706,Fund_44,Fixed Income,INR,2022-03-16
3707,Fund_46,Alternatives,INR,2024-02-15
3708,Fund_20,Fixed Income,JPY,2022-08-05
3709,Fund_26,Fixed Income,USD,2023-09-25
3710,Fund_32,Alternatives,GBP,2023-06-16
3711,Fund_13,Commodities,GBP,2023-03-25
3712,Fund_5,Real Estate,EUR,2024-10-27
3713,Fund_44,Real Estate,EUR,2024-06-07
3714,Fund_42,Real Estate,USD,2023-01-28
3715,Fund_13,Real Estate,INR,2022-11-12
3716,Fund_41,Equity,USD,2023-03-30
3717,Fund_11,Fixed Income,JPY,2024-03-23
3718,Fund_37,Equity,GBP,2022-11-14
3719,Fund_32,Real Estate,EUR,2023-01-29
3720,Fund_45,Real Estate,USD,2023-01-14
3721,Fund_42,Alternatives,USD,2023-12-06
3722,Fund_18,Real Estate,JPY,2024-03-04
3723,Fund_29,Fixed Income,INR,2024-11-07
3724,Fund_15,Real Estate,INR,2024-04-06
3725,Fund_20,Real Estate,GBP,2022-05-29
3726,Fund_44,Equity,EUR,2023-07-12
3727,Fund_36,Fixed Income,INR,2024-11-01
3728,Fund_5,Commodities,INR,2024-01-12
3729,Fund_40,Alternatives,INR,2023-04-07
3730,Fund_37,Commodities,USD,2024-09-03
3731,Fund_33,Equity,INR,2023-11-26
3732,Fund_18,Real Estate,JPY,2023-07-21
3733,Fund_19,Alternatives,GBP,2022-09-23
3734,Fund_32,Fixed Income,INR,2023-07-01
3735,Fund_42,Alternatives,EUR,2022-03-21
3736,Fund_22,Equity,USD,2023-06-02
3737,Fund_41,Real Estate,JPY,2024-12-27
3738,Fund_1,Equity,GBP,2023-12-03
3739,Fund_25,Fixed Income,USD,2022-09-01
3740,Fund_20,Commodities,JPY,2022-01-09
3741,Fund_35,Real Estate,USD,2023-04-09
3742,Fund_45,Real Estate,GBP,2023-10-08
3743,Fund_6,Equity,GBP,2022-09-06
3744,Fund_6,Equity,INR,2022-11-19
3745,Fund_50,Equity,EUR,2023-07-10
3746,Fund_37,Real Estate,INR,2023-01-28
3747,Fund_49,Equity,USD,2024-07-07
3748,Fund_3,Alternatives,INR,2023-07-23
3749,Fund_37,Alternatives,GBP,2022-09-01
3750,Fund_31,Alternatives,GBP,2024-12-16
3751,Fund_35,Real Estate,GBP,2022-07-11
3752,Fund_45,Equity,INR,2023-06-03
3753,Fund_15,Fixed Income,JPY,2024-08-17
3754,Fund_17,Equity,INR,2024-11-28
3755,Fund_15,Real Estate,INR,2022-07-12
3756,Fund_5,Alternatives,INR,2022-11-23
3757,Fund_22,Real Estate,INR,2023-04-28
3758,Fund_46,Equity,GBP,2022-01-25
3759,Fund_11,Real Estate,EUR,2022-04-12
3760,Fund_28,Fixed Income,INR,2023-10-25
3761,Fund_14,Real Estate,INR,2022-08-05
3762,Fund_39,Commodities,EUR,2024-01-12
3763,Fund_3,Real Estate,INR,2022-09-24
3764,Fund_42,Equity,EUR,2022-06-11
3765,Fund_11,Commodities,GBP,2022-10-14
3766,Fund_30,Alternatives,JPY,2023-11-09
3767,Fund_38,Equity,INR,2024-06-04
3768,Fund_5,Fixed Income,JPY,2022-09-04
3769,Fund_22,Real Estate,INR,2022-06-23
3770,Fund_13,Real Estate,USD,2024-10-29
3771,Fund_44,Equity,USD,2024-06-27
3772,Fund_21,Real Estate,GBP,2024-10-14
3773,Fund_37,Real Estate,JPY,2024-02-27
3774,Fund_25,Alternatives,JPY,2023-08-20
3775,Fund_21,Real Estate,EUR,2023-10-24
3776,Fund_28,Real Estate,EUR,2022-02-10
3777,Fund_41,Alternatives,INR,2022-12-03
3778,Fund_4,Real Estate,EUR,2022-11-22
3779,Fund_29,Alternatives,EUR,2024-07-07
3780,Fund_47,Fixed Income,JPY,2024-12-22
3781,Fund_35,Real Estate,USD,2024-10-12
3782,Fund_23,Equity,JPY,2024-01-03
3783,Fund_7,Commodities,EUR,2023-06-04
3784,Fund_46,Fixed Income,INR,2022-03-26
3785,Fund_46,Real Estate,USD,2022-07-26
3786,Fund_9,Equity,EUR,2022-06-10
3787,Fund_23,Commodities,EUR,2023-03-26
3788,Fund_3,Alternatives,INR,2022-04-26
3789,Fund_9,Real Estate,INR,2022-12-28
3790,Fund_4,Alternatives,EUR,2024-06-30
3791,Fund_49,Fixed Income,EUR,2022-07-02
3792,Fund_25,Commodities,JPY,2023-11-07
3793,Fund_6,Commodities,GBP,2023-08-15
3794,Fund_48,Alternatives,INR,2024-10-27
3795,Fund_18,Alternatives,INR,2024-07-19
3796,Fund_45,Fixed Income,JPY,2024-02-02
3797,Fund_7,Equity,USD,2023-09-04
3798,Fund_35,Real Estate,USD,2022-03-20
3799,Fund_31,Equity,USD,2023-11-13
3800,Fund_38,Commodities,INR,2023-01-28
3801,Fund_32,Real Estate,GBP,2023-04-13
3802,Fund_35,Fixed Income,GBP,2024-05-19
3803,Fund_28,Equity,JPY,2022-01-18
3804,Fund_44,Equity,USD,2022-03-03
3805,Fund_5,Real Estate,USD,2022-06-12
3806,Fund_30,Fixed Income,EUR,2023-07-06
3807,Fund_22,Fixed Income,JPY,2022-06-28
3808,Fund_17,Equity,JPY,2024-12-19
3809,Fund_10,Equity,INR,2022-08-27
3810,Fund_7,Alternatives,INR,2023-07-22
3811,Fund_4,Real Estate,JPY,2024-01-16
3812,Fund_42,Fixed Income,GBP,2022-03-25
3813,Fund_27,Commodities,JPY,2024-11-30
3814,Fund_7,Real Estate,GBP,2023-03-14
3815,Fund_23,Alternatives,INR,2023-06-13
3816,Fund_11,Real Estate,JPY,2022-04-15
3817,Fund_8,Equity,GBP,2023-06-21
3818,Fund_8,Real Estate,EUR,2023-01-17
3819,Fund_37,Real Estate,EUR,2022-08-05
3820,Fund_5,Real Estate,JPY,2023-05-04
3821,Fund_7,Commodities,USD,2022-05-31
3822,Fund_22,Alternatives,JPY,2024-03-23
3823,Fund_36,Real Estate,INR,2023-09-23
3824,Fund_2,Real Estate,INR,2023-02-26
3825,Fund_24,Commodities,EUR,2023-10-08
3826,Fund_2,Fixed Income,GBP,2022-07-26
3827,Fund_48,Real Estate,EUR,2024-02-14
3828,Fund_12,Real Estate,GBP,2024-04-13
3829,Fund_47,Fixed Income,JPY,2023-08-11
3830,Fund_42,Real Estate,USD,2023-07-18
3831,Fund_26,Real Estate,INR,2022-08-14
3832,Fund_38,Real Estate,JPY,2024-03-14
3833,Fund_45,Alternatives,EUR,2023-11-21
3834,Fund_6,Equity,JPY,2022-04-16
3835,Fund_23,Alternatives,USD,2023-05-31
3836,Fund_2,Fixed Income,GBP,2024-08-05
3837,Fund_26,Alternatives,USD,2022-07-06
3838,Fund_14,Alternatives,EUR,2023-06-16
3839,Fund_18,Commodities,USD,2022-10-02
3840,Fund_38,Fixed Income,INR,2023-06-23
3841,Fund_32,Fixed Income,USD,2023-10-10
3842,Fund_14,Fixed Income,JPY,2022-01-18
3843,Fund_30,Alternatives,GBP,2022-10-12
3844,Fund_13,Fixed Income,INR,2024-07-20
3845,Fund_40,Commodities,INR,2024-10-10
3846,Fund_31,Real Estate,INR,2024-06-23
3847,Fund_37,Alternatives,EUR,2023-10-12
3848,Fund_45,Real Estate,EUR,2024-05-01
3849,Fund_38,Real Estate,JPY,2022-09-14
3850,Fund_22,Alternatives,GBP,2023-10-06
3851,Fund_28,Alternatives,USD,2022-12-23
3852,Fund_19,Fixed Income,JPY,2022-09-13
3853,Fund_43,Commodities,EUR,2023-08-31
3854,Fund_16,Alternatives,JPY,2022-11-30
3855,Fund_5,Real Estate,GBP,2022-01-15
3856,Fund_44,Alternatives,JPY,2022-06-28
3857,Fund_49,Commodities,INR,2022-03-29
3858,Fund_2,Equity,USD,2022-04-04
3859,Fund_10,Real Estate,EUR,2024-04-24
3860,Fund_47,Equity,EUR,2022-01-28
3861,Fund_19,Equity,GBP,2023-11-28
3862,Fund_20,Commodities,GBP,2022-03-16
3863,Fund_29,Alternatives,GBP,2022-02-23
3864,Fund_25,Equity,EUR,2022-11-17
3865,Fund_17,Fixed Income,INR,2024-01-30
3866,Fund_13,Alternatives,USD,2023-09-22
3867,Fund_45,Real Estate,GBP,2022-11-28
3868,Fund_16,Alternatives,EUR,2022-11-13
3869,Fund_35,Commodities,INR,2022-04-11
3870,Fund_36,Commodities,GBP,2022-09-05
3871,Fund_39,Real Estate,GBP,2024-05-10
3872,Fund_3,Real Estate,USD,2024-05-19
3873,Fund_9,Real Estate,USD,2022-08-09
3874,Fund_40,Commodities,JPY,2022-05-28
3875,Fund_50,Alternatives,GBP,2024-10-09
3876,Fund_46,Equity,JPY,2023-08-04
3877,Fund_29,Equity,EUR,2023-04-23
3878,Fund_5,Fixed Income,USD,2024-11-13
3879,Fund_3,Commodities,INR,2024-06-01
3880,Fund_10,Real Estate,GBP,2022-06-19
3881,Fund_31,Alternatives,GBP,2023-03-14
3882,Fund_11,Commodities,JPY,2024-10-13
3883,Fund_17,Fixed Income,USD,2022-10-28
3884,Fund_40,Equity,JPY,2023-11-19
3885,Fund_41,Alternatives,GBP,2024-09-14
3886,Fund_8,Equity,USD,2022-05-24
3887,Fund_2,Alternatives,GBP,2023-06-07
3888,Fund_4,Real Estate,USD,2023-10-21
3889,Fund_16,Alternatives,GBP,2023-04-30
3890,Fund_41,Real Estate,INR,2024-04-01
3891,Fund_41,Commodities,JPY,2022-07-14
3892,Fund_21,Equity,USD,2023-04-11
3893,Fund_5,Alternatives,JPY,2024-09-04
3894,Fund_35,Alternatives,USD,2023-05-05
3895,Fund_14,Fixed Income,USD,2022-04-10
3896,Fund_15,Equity,USD,2022-04-26
3897,Fund_6,Commodities,GBP,2023-01-15
3898,Fund_16,Real Estate,EUR,2024-04-03
3899,Fund_23,Commodities,GBP,2022-03-04
3900,Fund_31,Fixed Income,EUR,2022-05-12
3901,Fund_42,Commodities,GBP,2023-01-30
3902,Fund_46,Real Estate,EUR,2023-10-05
3903,Fund_12,Equity,USD,2024-09-02
3904,Fund_41,Fixed Income,USD,2024-07-02
3905,Fund_19,Alternatives,EUR,2023-11-01
3906,Fund_12,Alternatives,EUR,2023-12-29
3907,Fund_45,Equity,JPY,2023-06-30
3908,Fund_13,Commodities,USD,2023-01-10
3909,Fund_49,Alternatives,GBP,2024-04-23
3910,Fund_2,Fixed Income,JPY,2022-10-25
3911,Fund_20,Real Estate,EUR,2024-09-22
3912,Fund_31,Commodities,GBP,2022-10-23
3913,Fund_9,Real Estate,INR,2022-04-25
3914,Fund_21,Commodities,INR,2023-05-08
3915,Fund_8,Fixed Income,INR,2024-12-16
3916,Fund_39,Real Estate,GBP,2024-05-28
3917,Fund_37,Fixed Income,EUR,2023-12-20
3918,Fund_29,Real Estate,GBP,2023-10-14
3919,Fund_19,Commodities,JPY,2023-09-11
3920,Fund_35,Fixed Income,JPY,2023-02-13
3921,Fund_45,Commodities,INR,2024-10-22
3922,Fund_38,Commodities,EUR,2024-02-25
3923,Fund_26,Real Estate,JPY,2022-02-04
3924,Fund_11,Real Estate,USD,2023-01-30
3925,Fund_36,Fixed Income,USD,2024-12-26
3926,Fund_35,Alternatives,INR,2024-12-28
3927,Fund_4,Equity,INR,2022-12-27
3928,Fund_3,Real Estate,INR,2023-04-03
3929,Fund_45,Commodities,JPY,2022-10-21
3930,Fund_47,Equity,EUR,2023-08-16
3931,Fund_12,Fixed Income,INR,2024-08-12
3932,Fund_32,Equity,GBP,2022-10-24
3933,Fund_47,Equity,INR,2024-08-03
3934,Fund_26,Alternatives,JPY,2022-09-18
3935,Fund_43,Alternatives,EUR,2024-02-28
3936,Fund_43,Equity,INR,2024-12-27
3937,Fund_13,Alternatives,USD,2023-02-06
3938,Fund_44,Alternatives,INR,2024-04-06
3939,Fund_38,Equity,INR,2022-12-02
3940,Fund_29,Real Estate,EUR,2024-08-19
3941,Fund_19,Alternatives,GBP,2022-01-29
3942,Fund_35,Equity,INR,2024-03-14
3943,Fund_48,Real Estate,INR,2024-04-23
3944,Fund_41,Alternatives,JPY,2022-02-14
3945,Fund_27,Equity,EUR,2023-02-23
3946,Fund_46,Alternatives,JPY,2023-09-08
3947,Fund_31,Real Estate,INR,2022-09-19
3948,Fund_3,Equity,INR,2024-02-04
3949,Fund_35,Real Estate,USD,2022-10-19
3950,Fund_24,Commodities,JPY,2023-06-18
3951,Fund_7,Fixed Income,EUR,2024-12-28
3952,Fund_35,Commodities,INR,2023-07-29
3953,Fund_21,Alternatives,USD,2022-08-25
3954,Fund_1,Real Estate,USD,2022-12-29
3955,Fund_44,Equity,GBP,2023-06-15
3956,Fund_6,Real Estate,EUR,2024-01-13
3957,Fund_39,Alternatives,USD,2023-04-10
3958,Fund_34,Equity,EUR,2023-01-17
3959,Fund_18,Commodities,INR,2022-05-07
3960,Fund_25,Real Estate,GBP,2023-10-20
3961,Fund_15,Fixed Income,EUR,2022-08-31
3962,Fund_47,Alternatives,GBP,2023-07-07
3963,Fund_32,Alternatives,EUR,2023-03-15
3964,Fund_42,Real Estate,EUR,2023-02-12
3965,Fund_49,Commodities,JPY,2023-08-12
3966,Fund_50,Commodities,GBP,2024-03-06
3967,Fund_18,Fixed Income,EUR,2023-10-04
3968,Fund_31,Fixed Income,JPY,2023-07-18
3969,Fund_29,Real Estate,JPY,2024-03-21
3970,Fund_15,Equity,GBP,2023-01-05
3971,Fund_23,Commodities,INR,2024-06-25
3972,Fund_38,Equity,GBP,2024-02-09
3973,Fund_41,Equity,EUR,2023-10-20
3974,Fund_11,Real Estate,INR,2024-09-19
3975,Fund_15,Fixed Income,GBP,2024-09-15
3976,Fund_23,Equity,GBP,2024-12-13
3977,Fund_3,Real Estate,GBP,2022-05-02
3978,Fund_19,Fixed Income,GBP,2022-06-16
3979,Fund_1,Equity,INR,2024-08-01
3980,Fund_24,Equity,EUR,2024-04-13
3981,Fund_49,Fixed Income,JPY,2022-01-22
3982,Fund_11,Fixed Income,GBP,2023-02-12
3983,Fund_30,Alternatives,JPY,2023-04-27
3984,Fund_50,Alternatives,JPY,2022-10-26
3985,Fund_11,Real Estate,JPY,2022-10-04
3986,Fund_39,Real Estate,GBP,2024-03-26
3987,Fund_1,Commodities,GBP,2022-11-18
3988,Fund_12,Alternatives,GBP,2022-04-25
3989,Fund_4,Fixed Income,GBP,2022-09-29
3990,Fund_25,Alternatives,USD,2022-09-21
3991,Fund_8,Real Estate,EUR,2022-09-07
3992,Fund_15,Real Estate,USD,2024-05-27
3993,Fund_43,Real Estate,INR,2023-03-15
3994,Fund_30,Fixed Income,USD,2024-12-17
3995,Fund_40,Equity,USD,2022-01-05
3996,Fund_32,Real Estate,USD,2024-05-12
3997,Fund_44,Alternatives,EUR,2022-09-22
3998,Fund_35,Equity,JPY,2022-04-05
3999,Fund_21,Alternatives,INR,2024-03-29
4000,Fund_31,Real Estate,INR,2023-11-28
4001,Fund_36,Fixed Income,EUR,2024-01-11
4002,Fund_27,Equity,USD,2022-11-13
4003,Fund_44,Equity,JPY,2024-02-13
4004,Fund_8,Real Estate,GBP,2022-04-29
4005,Fund_23,Real Estate,EUR,2024-03-04
4006,Fund_23,Real Estate,JPY,2022-07-21
4007,Fund_42,Commodities,EUR,2024-12-12
4008,Fund_33,Fixed Income,EUR,2022-11-13
4009,Fund_13,Fixed Income,GBP,2024-03-23
4010,Fund_39,Real Estate,JPY,2022-02-07
4011,Fund_35,Commodities,USD,2023-02-17
4012,Fund_16,Real Estate,JPY,2022-08-31
4013,Fund_12,Real Estate,JPY,2024-12-23
4014,Fund_31,Fixed Income,USD,2024-05-04
4015,Fund_5,Commodities,GBP,2022-07-20
4016,Fund_50,Fixed Income,JPY,2022-11-03
4017,Fund_40,Real Estate,USD,2022-06-24
4018,Fund_44,Alternatives,EUR,2024-08-29
4019,Fund_25,Equity,EUR,2024-10-12
4020,Fund_21,Real Estate,USD,2024-09-20
4021,Fund_3,Commodities,EUR,2023-08-20
4022,Fund_48,Alternatives,JPY,2023-11-03
4023,Fund_10,Commodities,USD,2023-11-25
4024,Fund_23,Real Estate,JPY,2023-07-02
4025,Fund_17,Real Estate,INR,2023-07-03
4026,Fund_42,Equity,GBP,2022-09-30
4027,Fund_35,Commodities,GBP,2024-09-02
4028,Fund_25,Alternatives,GBP,2024-02-23
4029,Fund_2,Equity,USD,2024-07-28
4030,Fund_27,Commodities,INR,2023-03-28
4031,Fund_46,Real Estate,GBP,2023-07-15
4032,Fund_9,Equity,JPY,2022-04-04
4033,Fund_49,Real Estate,GBP,2023-06-01
4034,Fund_4,Fixed Income,INR,2024-08-11
4035,Fund_26,Fixed Income,JPY,2022-06-23
4036,Fund_32,Equity,JPY,2023-11-26
4037,Fund_29,Equity,USD,2024-06-26
4038,Fund_22,Commodities,USD,2022-02-25
4039,Fund_47,Alternatives,EUR,2023-11-26
4040,Fund_13,Alternatives,INR,2023-09-26
4041,Fund_23,Fixed Income,JPY,2022-09-01
4042,Fund_31,Fixed Income,INR,2024-06-12
4043,Fund_41,Fixed Income,GBP,2022-07-23
4044,Fund_36,Real Estate,GBP,2022-01-16
4045,Fund_40,Alternatives,EUR,2022-05-06
4046,Fund_31,Equity,JPY,2023-08-22
4047,Fund_15,Fixed Income,JPY,2023-04-11
4048,Fund_14,Commodities,EUR,2024-02-29
4049,Fund_35,Equity,GBP,2022-03-20
4050,Fund_24,Equity,JPY,2024-02-28
4051,Fund_30,Equity,INR,2022-09-21
4052,Fund_30,Alternatives,JPY,2022-11-01
4053,Fund_27,Fixed Income,GBP,2024-01-10
4054,Fund_49,Commodities,JPY,2022-05-05
4055,Fund_40,Real Estate,JPY,2023-09-10
4056,Fund_14,Commodities,USD,2024-01-12
4057,Fund_45,Commodities,JPY,2022-03-22
4058,Fund_47,Commodities,EUR,2024-05-21
4059,Fund_11,Real Estate,EUR,2022-06-24
4060,Fund_47,Commodities,INR,2023-11-07
4061,Fund_44,Commodities,JPY,2022-12-14
4062,Fund_26,Fixed Income,INR,2024-05-27
4063,Fund_21,Fixed Income,GBP,2024-04-22
4064,Fund_9,Fixed Income,GBP,2023-07-28
4065,Fund_47,Equity,USD,2023-12-25
4066,Fund_1,Commodities,USD,2023-08-31
4067,Fund_44,Alternatives,JPY,2023-07-23
4068,Fund_6,Alternatives,JPY,2022-08-22
4069,Fund_1,Alternatives,INR,2022-12-24
4070,Fund_22,Real Estate,INR,2024-12-24
4071,Fund_13,Fixed Income,JPY,2022-10-20
4072,Fund_38,Fixed Income,JPY,2024-09-17
4073,Fund_49,Fixed Income,USD,2023-06-13
4074,Fund_45,Real Estate,USD,2022-05-15
4075,Fund_41,Commodities,USD,2024-03-30
4076,Fund_40,Equity,JPY,2022-05-10
4077,Fund_31,Fixed Income,INR,2023-07-23
4078,Fund_15,Commodities,EUR,2023-06-06
4079,Fund_50,Alternatives,EUR,2023-04-05
4080,Fund_2,Equity,INR,2023-08-16
4081,Fund_31,Alternatives,INR,2024-07-30
4082,Fund_26,Commodities,INR,2024-06-19
4083,Fund_2,Commodities,USD,2023-09-06
4084,Fund_11,Alternatives,GBP,2023-06-23
4085,Fund_33,Equity,JPY,2022-09-18
4086,Fund_18,Alternatives,USD,2023-09-01
4087,Fund_21,Alternatives,EUR,2022-08-16
4088,Fund_31,Alternatives,JPY,2024-01-31
4089,Fund_26,Equity,INR,2022-09-15
4090,Fund_30,Real Estate,EUR,2024-04-05
4091,Fund_39,Equity,INR,2024-11-09
4092,Fund_21,Alternatives,INR,2023-02-28
4093,Fund_49,Fixed Income,INR,2023-02-17
4094,Fund_16,Fixed Income,JPY,2022-12-11
4095,Fund_7,Commodities,EUR,2023-10-12
4096,Fund_22,Real Estate,EUR,2023-04-12
4097,Fund_7,Commodities,INR,2022-07-08
4098,Fund_2,Commodities,USD,2024-08-10
4099,Fund_37,Fixed Income,GBP,2022-09-27
4100,Fund_14,Equity,USD,2023-10-27
4101,Fund_8,Commodities,JPY,2022-01-21
4102,Fund_29,Commodities,GBP,2023-12-15
4103,Fund_44,Real Estate,USD,2023-03-05
4104,Fund_7,Fixed Income,EUR,2023-07-30
4105,Fund_38,Equity,USD,2023-08-19
4106,Fund_45,Real Estate,INR,2023-08-08
4107,Fund_22,Equity,JPY,2024-10-14
4108,Fund_44,Equity,USD,2024-09-17
4109,Fund_17,Commodities,USD,2023-10-21
4110,Fund_16,Real Estate,GBP,2024-12-06
4111,Fund_33,Commodities,INR,2022-08-11
4112,Fund_39,Alternatives,GBP,2024-08-17
4113,Fund_35,Equity,JPY,2022-06-07
4114,Fund_38,Real Estate,JPY,2024-12-06
4115,Fund_32,Fixed Income,INR,2024-03-11
4116,Fund_3,Commodities,GBP,2023-12-23
4117,Fund_3,Alternatives,INR,2022-11-15
4118,Fund_8,Alternatives,GBP,2022-10-25
4119,Fund_46,Alternatives,EUR,2023-03-21
4120,Fund_31,Commodities,INR,2022-04-15
4121,Fund_9,Fixed Income,JPY,2024-06-01
4122,Fund_5,Real Estate,GBP,2024-12-27
4123,Fund_28,Equity,EUR,2023-06-22
4124,Fund_15,Fixed Income,JPY,2023-11-04
4125,Fund_49,Commodities,GBP,2024-03-11
4126,Fund_27,Real Estate,EUR,2024-03-27
4127,Fund_42,Equity,JPY,2024-11-30
4128,Fund_31,Real Estate,JPY,2024-08-25
4129,Fund_40,Equity,EUR,2024-05-12
4130,Fund_18,Equity,JPY,2022-08-30
4131,Fund_38,Alternatives,GBP,2024-07-31
4132,Fund_49,Commodities,GBP,2022-01-20
4133,Fund_4,Fixed Income,JPY,2024-06-12
4134,Fund_21,Alternatives,USD,2024-04-20
4135,Fund_47,Alternatives,EUR,2024-01-14
4136,Fund_42,Real Estate,USD,2024-11-05
4137,Fund_23,Equity,GBP,2022-10-28
4138,Fund_45,Equity,JPY,2022-06-14
4139,Fund_22,Real Estate,INR,2024-02-20
4140,Fund_1,Commodities,INR,2022-12-19
4141,Fund_25,Equity,USD,2024-10-17
4142,Fund_41,Alternatives,USD,2024-05-20
4143,Fund_28,Alternatives,USD,2024-01-29
4144,Fund_37,Equity,GBP,2024-05-27
4145,Fund_11,Equity,GBP,2024-01-23
4146,Fund_22,Commodities,JPY,2024-05-15
4147,Fund_25,Equity,GBP,2024-10-29
4148,Fund_21,Commodities,JPY,2022-08-16
4149,Fund_36,Alternatives,JPY,2024-11-21
4150,Fund_20,Commodities,USD,2023-03-07
4151,Fund_16,Equity,INR,2024-02-28
4152,Fund_28,Fixed Income,USD,2022-06-19
4153,Fund_29,Equity,GBP,2022-03-11
4154,Fund_50,Fixed Income,EUR,2022-01-02
4155,Fund_26,Alternatives,GBP,2024-12-15
4156,Fund_40,Real Estate,INR,2023-11-01
4157,Fund_2,Alternatives,GBP,2022-09-28
4158,Fund_49,Alternatives,INR,2023-06-28
4159,Fund_10,Alternatives,EUR,2022-09-27
4160,Fund_13,Commodities,EUR,2022-07-09
4161,Fund_15,Alternatives,JPY,2023-12-23
4162,Fund_9,Real Estate,GBP,2022-01-22
4163,Fund_27,Equity,JPY,2022-01-14
4164,Fund_8,Fixed Income,USD,2023-07-22
4165,Fund_6,Alternatives,USD,2023-07-29
4166,Fund_36,Fixed Income,USD,2023-08-15
4167,Fund_50,Alternatives,USD,2023-07-06
4168,Fund_24,Commodities,USD,2024-03-16
4169,Fund_3,Fixed Income,GBP,2024-07-02
4170,Fund_26,Alternatives,JPY,2022-10-06
4171,Fund_36,Alternatives,JPY,2024-02-07
4172,Fund_21,Real Estate,INR,2022-02-17
4173,Fund_13,Real Estate,USD,2024-01-14
4174,Fund_11,Real Estate,EUR,2023-11-17
4175,Fund_8,Commodities,INR,2023-09-17
4176,Fund_46,Fixed Income,INR,2023-01-16
4177,Fund_46,Commodities,GBP,2022-11-06
4178,Fund_48,Equity,INR,2023-07-06
4179,Fund_14,Alternatives,EUR,2023-06-26
4180,Fund_33,Alternatives,JPY,2024-02-06
4181,Fund_2,Alternatives,INR,2022-07-03
4182,Fund_1,Real Estate,GBP,2023-04-11
4183,Fund_11,Alternatives,USD,2023-10-01
4184,Fund_6,Real Estate,EUR,2023-08-17
4185,Fund_32,Equity,USD,2023-12-05
4186,Fund_15,Commodities,INR,2022-01-01
4187,Fund_12,Commodities,JPY,2024-10-04
4188,Fund_37,Commodities,GBP,2022-12-28
4189,Fund_29,Real Estate,EUR,2023-12-20
4190,Fund_44,Fixed Income,JPY,2022-10-10
4191,Fund_22,Fixed Income,EUR,2024-04-10
4192,Fund_46,Equity,GBP,2022-06-18
4193,Fund_14,Fixed Income,GBP,2024-06-07
4194,Fund_19,Equity,INR,2022-05-02
4195,Fund_5,Alternatives,EUR,2023-03-17
4196,Fund_35,Commodities,INR,2023-10-01
4197,Fund_25,Real Estate,EUR,2023-04-19
4198,Fund_50,Equity,EUR,2024-01-02
4199,Fund_38,Real Estate,USD,2024-07-29
4200,Fund_9,Real Estate,INR,2023-10-22
4201,Fund_7,Commodities,EUR,2022-10-19
4202,Fund_18,Alternatives,EUR,2024-07-26
4203,Fund_2,Alternatives,GBP,2022-09-04
4204,Fund_10,Fixed Income,USD,2022-07-07
4205,Fund_44,Alternatives,GBP,2023-07-11
4206,Fund_2,Commodities,INR,2024-06-08
4207,Fund_45,Real Estate,INR,2022-09-04
4208,Fund_8,Equity,EUR,2024-08-16
4209,Fund_7,Equity,JPY,2022-10-19
4210,Fund_35,Alternatives,GBP,2024-06-13
4211,Fund_23,Fixed Income,INR,2022-05-31
4212,Fund_8,Equity,EUR,2022-05-31
4213,Fund_21,Fixed Income,EUR,2022-05-04
4214,Fund_33,Equity,GBP,2022-09-29
4215,Fund_47,Fixed Income,EUR,2023-10-21
4216,Fund_1,Fixed Income,USD,2023-08-31
4217,Fund_12,Real Estate,JPY,2024-09-07
4218,Fund_11,Commodities,GBP,2023-07-09
4219,Fund_48,Equity,GBP,2023-06-15
4220,Fund_30,Alternatives,GBP,2023-12-26
4221,Fund_4,Commodities,EUR,2023-10-08
4222,Fund_34,Real Estate,EUR,2022-03-05
4223,Fund_23,Real Estate,GBP,2023-06-02
4224,Fund_32,Real Estate,GBP,2022-11-25
4225,Fund_3,Alternatives,USD,2023-11-21
4226,Fund_28,Equity,INR,2023-04-24
4227,Fund_4,Equity,USD,2023-01-26
4228,Fund_50,Fixed Income,GBP,2023-07-29
4229,Fund_12,Fixed Income,EUR,2023-02-16
4230,Fund_24,Fixed Income,EUR,2024-05-18
4231,Fund_33,Alternatives,GBP,2023-05-22
4232,Fund_3,Commodities,INR,2024-08-15
4233,Fund_4,Equity,JPY,2022-10-21
4234,Fund_30,Fixed Income,JPY,2024-02-02
